13/10/2022 10:58:00.630145
Waveform Generator Sample Rate,1000Hz
Keithley Sample Rate,1000Hz
Search Coil Sample Rate,1000Hz
-0.303,-0.518,-0.543
-0.303,-0.512,-0.534
-0.303,-0.509,-0.527
-0.303,-0.516,-0.524
-0.303,-0.525,-0.525
-0.303,-0.538,-0.529
-0.302,-0.553,-0.537
-0.302,-0.567,-0.546
-0.302,-0.581,-0.557
-0.302,-0.593,-0.567
-0.301,-0.605,-0.578
-0.301,-0.610,-0.588
-0.301,-0.609,-0.593
-0.301,-0.604,-0.596
-0.301,-0.595,-0.595
-0.300,-0.582,-0.590
-0.301,-0.566,-0.583
-0.301,-0.553,-0.575
-0.300,-0.539,-0.564
-0.300,-0.527,-0.553
-0.300,-0.517,-0.543
-0.299,-0.511,-0.533
-0.299,-0.508,-0.526
-0.299,-0.515,-0.523
-0.299,-0.525,-0.524
-0.299,-0.538,-0.529
-0.298,-0.554,-0.537
-0.298,-0.568,-0.546
-0.298,-0.581,-0.557
-0.298,-0.594,-0.568
-0.298,-0.605,-0.578
-0.297,-0.609,-0.587
-0.297,-0.608,-0.593
-0.297,-0.603,-0.595
-0.297,-0.594,-0.595
-0.297,-0.580,-0.590
-0.297,-0.565,-0.582
-0.297,-0.552,-0.572
-0.296,-0.538,-0.562
-0.296,-0.525,-0.551
-0.296,-0.516,-0.541
-0.296,-0.509,-0.531
-0.296,-0.508,-0.525
-0.295,-0.515,-0.522
-0.296,-0.525,-0.523
-0.295,-0.539,-0.528
-0.294,-0.554,-0.536
-0.294,-0.567,-0.546
-0.294,-0.581,-0.556
-0.294,-0.593,-0.567
-0.293,-0.605,-0.578
-0.293,-0.608,-0.586
-0.293,-0.607,-0.592
-0.293,-0.602,-0.594
-0.293,-0.592,-0.593
-0.293,-0.579,-0.588
-0.293,-0.564,-0.580
-0.293,-0.551,-0.571
-0.293,-0.536,-0.560
-0.292,-0.524,-0.550
-0.292,-0.515,-0.539
-0.292,-0.509,-0.531
-0.291,-0.507,-0.523
-0.291,-0.514,-0.521
-0.292,-0.524,-0.522
-0.291,-0.538,-0.528
-0.291,-0.554,-0.536
-0.291,-0.567,-0.545
-0.291,-0.581,-0.556
-0.290,-0.593,-0.567
-0.290,-0.604,-0.578
-0.289,-0.608,-0.586
-0.289,-0.606,-0.592
-0.289,-0.601,-0.594
-0.289,-0.591,-0.592
-0.289,-0.577,-0.587
-0.289,-0.562,-0.579
-0.289,-0.548,-0.569
-0.289,-0.535,-0.559
-0.288,-0.523,-0.548
-0.288,-0.514,-0.538
-0.288,-0.507,-0.529
-0.287,-0.507,-0.523
-0.288,-0.515,-0.521
-0.288,-0.524,-0.523
-0.287,-0.539,-0.528
-0.287,-0.554,-0.536
-0.286,-0.567,-0.545
-0.286,-0.581,-0.556
-0.286,-0.593,-0.567
-0.286,-0.604,-0.578
-0.286,-0.608,-0.586
-0.285,-0.605,-0.591
-0.285,-0.600,-0.593
-0.285,-0.590,-0.592
-0.285,-0.576,-0.586
-0.285,-0.561,-0.578
-0.285,-0.547,-0.568
-0.285,-0.534,-0.558
-0.284,-0.522,-0.547
-0.284,-0.513,-0.537
-0.284,-0.507,-0.528
-0.284,-0.507,-0.522
-0.284,-0.515,-0.521
-0.284,-0.525,-0.522
-0.283,-0.539,-0.528
-0.283,-0.554,-0.536
-0.283,-0.567,-0.546
-0.283,-0.580,-0.556
-0.282,-0.593,-0.567
-0.282,-0.603,-0.577
-0.282,-0.607,-0.586
-0.282,-0.605,-0.591
-0.282,-0.599,-0.593
-0.281,-0.589,-0.591
-0.281,-0.574,-0.585
-0.281,-0.559,-0.577
-0.281,-0.545,-0.567
-0.281,-0.532,-0.557
-0.281,-0.520,-0.546
-0.280,-0.511,-0.536
-0.280,-0.506,-0.527
-0.280,-0.506,-0.521
-0.280,-0.514,-0.520
-0.280,-0.524,-0.521
-0.279,-0.539,-0.527
-0.279,-0.554,-0.536
-0.279,-0.568,-0.545
-0.279,-0.581,-0.556
-0.279,-0.593,-0.567
-0.278,-0.603,-0.577
-0.278,-0.606,-0.586
-0.278,-0.604,-0.591
-0.278,-0.597,-0.592
-0.277,-0.587,-0.590
-0.278,-0.572,-0.584
-0.277,-0.558,-0.576
-0.278,-0.544,-0.566
-0.277,-0.531,-0.556
-0.277,-0.519,-0.545
-0.276,-0.511,-0.535
-0.276,-0.505,-0.526
-0.276,-0.506,-0.520
-0.276,-0.514,-0.519
-0.276,-0.525,-0.521
-0.276,-0.540,-0.527
-0.275,-0.554,-0.536
-0.275,-0.568,-0.545
-0.275,-0.581,-0.556
-0.275,-0.593,-0.567
-0.274,-0.602,-0.577
-0.274,-0.606,-0.585
-0.274,-0.603,-0.590
-0.274,-0.597,-0.593
-0.274,-0.586,-0.590
-0.273,-0.571,-0.584
-0.274,-0.557,-0.576
-0.273,-0.543,-0.566
-0.273,-0.530,-0.555
-0.273,-0.518,-0.544
-0.272,-0.510,-0.534
-0.272,-0.504,-0.525
-0.271,-0.505,-0.520
-0.272,-0.514,-0.519
-0.272,-0.525,-0.520
-0.272,-0.540,-0.527
-0.271,-0.554,-0.535
-0.271,-0.568,-0.545
-0.271,-0.581,-0.557
-0.271,-0.594,-0.568
-0.270,-0.603,-0.578
-0.270,-0.606,-0.585
-0.270,-0.602,-0.590
-0.270,-0.596,-0.591
-0.270,-0.585,-0.588
-0.270,-0.570,-0.582
-0.270,-0.555,-0.574
-0.270,-0.541,-0.564
-0.270,-0.529,-0.554
-0.270,-0.517,-0.543
-0.269,-0.509,-0.533
-0.269,-0.504,-0.524
-0.268,-0.506,-0.519
-0.268,-0.514,-0.518
-0.268,-0.525,-0.521
-0.268,-0.540,-0.527
-0.267,-0.555,-0.536
-0.267,-0.568,-0.546
-0.267,-0.581,-0.556
-0.267,-0.594,-0.567
-0.267,-0.602,-0.577
-0.266,-0.605,-0.585
-0.266,-0.602,-0.590
-0.267,-0.595,-0.591
-0.266,-0.584,-0.588
-0.266,-0.568,-0.582
-0.266,-0.555,-0.573
-0.266,-0.541,-0.563
-0.266,-0.528,-0.553
-0.265,-0.516,-0.541
-0.265,-0.508,-0.531
-0.264,-0.503,-0.523
-0.264,-0.505,-0.518
-0.265,-0.514,-0.517
-0.264,-0.525,-0.520
-0.264,-0.541,-0.527
-0.264,-0.554,-0.535
-0.264,-0.568,-0.545
-0.264,-0.581,-0.555
-0.263,-0.594,-0.567
-0.263,-0.602,-0.577
-0.262,-0.605,-0.585
-0.262,-0.601,-0.589
-0.262,-0.593,-0.590
-0.261,-0.582,-0.587
-0.262,-0.567,-0.580
-0.262,-0.553,-0.571
-0.262,-0.539,-0.562
-0.262,-0.526,-0.550
-0.261,-0.515,-0.540
-0.261,-0.507,-0.530
-0.261,-0.502,-0.522
-0.260,-0.505,-0.517
-0.261,-0.514,-0.517
-0.261,-0.525,-0.520
-0.260,-0.541,-0.527
-0.260,-0.555,-0.535
-0.259,-0.568,-0.545
-0.260,-0.581,-0.556
-0.259,-0.594,-0.567
-0.259,-0.602,-0.578
-0.259,-0.604,-0.585
-0.259,-0.600,-0.589
-0.258,-0.592,-0.590
-0.258,-0.581,-0.587
-0.258,-0.566,-0.580
-0.258,-0.552,-0.571
-0.258,-0.538,-0.561
-0.258,-0.525,-0.550
-0.257,-0.514,-0.539
-0.257,-0.506,-0.529
-0.257,-0.501,-0.521
-0.257,-0.505,-0.517
-0.257,-0.514,-0.517
-0.257,-0.526,-0.520
-0.256,-0.541,-0.527
-0.256,-0.555,-0.535
-0.256,-0.569,-0.545
-0.256,-0.581,-0.556
-0.255,-0.594,-0.567
-0.255,-0.601,-0.577
-0.255,-0.603,-0.584
-0.255,-0.599,-0.588
-0.254,-0.591,-0.589
-0.254,-0.580,-0.586
-0.254,-0.565,-0.579
-0.255,-0.551,-0.570
-0.254,-0.536,-0.560
-0.254,-0.524,-0.549
-0.254,-0.513,-0.538
-0.253,-0.506,-0.529
-0.253,-0.502,-0.521
-0.253,-0.505,-0.517
-0.253,-0.514,-0.516
-0.253,-0.526,-0.519
-0.253,-0.542,-0.527
-0.252,-0.555,-0.535
-0.252,-0.569,-0.546
-0.252,-0.581,-0.556
-0.252,-0.595,-0.568
-0.251,-0.601,-0.577
-0.251,-0.603,-0.584
-0.251,-0.598,-0.588
-0.250,-0.590,-0.588
-0.251,-0.579,-0.584
-0.250,-0.563,-0.577
-0.251,-0.549,-0.569
-0.250,-0.535,-0.558
-0.250,-0.523,-0.548
-0.250,-0.513,-0.537
-0.249,-0.505,-0.528
-0.249,-0.501,-0.520
-0.249,-0.505,-0.516
-0.249,-0.514,-0.516
-0.249,-0.526,-0.519
-0.249,-0.542,-0.527
-0.248,-0.555,-0.535
-0.248,-0.569,-0.546
-0.248,-0.582,-0.556
-0.248,-0.594,-0.568
-0.247,-0.601,-0.577
-0.247,-0.602,-0.585
-0.247,-0.598,-0.588
-0.247,-0.589,-0.588
-0.247,-0.578,-0.584
-0.247,-0.561,-0.577
-0.246,-0.548,-0.568
-0.246,-0.534,-0.558
-0.246,-0.521,-0.547
-0.246,-0.511,-0.536
-0.245,-0.503,-0.527
-0.245,-0.500,-0.519
-0.245,-0.505,-0.515
-0.245,-0.514,-0.515
-0.245,-0.526,-0.519
-0.245,-0.542,-0.527
-0.244,-0.556,-0.535
-0.244,-0.569,-0.546
-0.244,-0.582,-0.556
-0.244,-0.595,-0.568
-0.244,-0.601,-0.577
-0.243,-0.602,-0.584
-0.243,-0.597,-0.587
-0.243,-0.589,-0.587
-0.243,-0.576,-0.583
-0.243,-0.561,-0.576
-0.243,-0.547,-0.567
-0.243,-0.533,-0.557
-0.243,-0.521,-0.546
-0.242,-0.510,-0.536
-0.242,-0.503,-0.526
-0.241,-0.499,-0.519
-0.242,-0.505,-0.515
-0.241,-0.514,-0.515
-0.241,-0.527,-0.519
-0.241,-0.542,-0.527
-0.240,-0.556,-0.535
-0.240,-0.570,-0.546
-0.240,-0.582,-0.556
-0.240,-0.595,-0.568
-0.240,-0.600,-0.577
-0.240,-0.601,-0.584
-0.240,-0.596,-0.587
-0.239,-0.588,-0.587
-0.239,-0.575,-0.583
-0.239,-0.559,-0.575
-0.239,-0.546,-0.566
-0.239,-0.531,-0.555
-0.239,-0.519,-0.545
-0.238,-0.509,-0.534
-0.237,-0.502,-0.525
-0.238,-0.499,-0.517
-0.237,-0.505,-0.514
-0.238,-0.514,-0.514
-0.237,-0.527,-0.519
-0.237,-0.543,-0.526
-0.237,-0.556,-0.535
-0.236,-0.569,-0.546
-0.237,-0.582,-0.556
-0.236,-0.594,-0.568
-0.236,-0.600,-0.577
-0.236,-0.599,-0.583
-0.235,-0.595,-0.586
-0.235,-0.586,-0.586
-0.235,-0.574,-0.581
-0.236,-0.558,-0.574
-0.236,-0.544,-0.565
-0.235,-0.530,-0.555
-0.235,-0.519,-0.544
-0.234,-0.509,-0.534
-0.234,-0.502,-0.524
-0.233,-0.498,-0.517
-0.234,-0.505,-0.514
-0.234,-0.514,-0.514
-0.233,-0.527,-0.519
-0.233,-0.543,-0.526
-0.233,-0.557,-0.536
-0.233,-0.570,-0.546
-0.232,-0.583,-0.557
-0.232,-0.595,-0.568
-0.232,-0.600,-0.577
-0.231,-0.599,-0.583
-0.231,-0.594,-0.586
-0.231,-0.586,-0.585
-0.231,-0.573,-0.581
-0.231,-0.557,-0.573
-0.231,-0.543,-0.564
-0.231,-0.529,-0.554
-0.231,-0.517,-0.542
-0.231,-0.507,-0.531
-0.230,-0.501,-0.522
-0.230,-0.498,-0.516
-0.230,-0.505,-0.513
-0.230,-0.514,-0.514
-0.230,-0.527,-0.518
-0.229,-0.543,-0.526
-0.229,-0.557,-0.536
-0.229,-0.570,-0.546
-0.229,-0.583,-0.557
-0.229,-0.595,-0.568
-0.228,-0.600,-0.577
-0.228,-0.599,-0.583
-0.228,-0.593,-0.585
-0.228,-0.584,-0.585
-0.228,-0.572,-0.580
-0.227,-0.556,-0.572
-0.227,-0.542,-0.563
-0.227,-0.528,-0.552
-0.227,-0.516,-0.541
-0.226,-0.507,-0.531
-0.226,-0.500,-0.522
-0.226,-0.497,-0.515
-0.226,-0.505,-0.513
-0.226,-0.515,-0.514
-0.226,-0.528,-0.519
-0.225,-0.543,-0.526
-0.225,-0.557,-0.536
-0.225,-0.571,-0.546
-0.225,-0.583,-0.557
-0.224,-0.595,-0.568
-0.224,-0.600,-0.577
-0.224,-0.598,-0.583
-0.224,-0.593,-0.585
-0.224,-0.584,-0.584
-0.224,-0.570,-0.579
-0.224,-0.555,-0.571
-0.224,-0.541,-0.562
-0.224,-0.528,-0.552
-0.223,-0.515,-0.541
-0.223,-0.506,-0.531
-0.223,-0.500,-0.522
-0.222,-0.498,-0.515
-0.222,-0.505,-0.513
-0.222,-0.515,-0.514
-0.222,-0.529,-0.519
-0.222,-0.544,-0.527
-0.221,-0.558,-0.536
-0.221,-0.571,-0.547
-0.221,-0.583,-0.557
-0.220,-0.595,-0.568
-0.220,-0.599,-0.577
-0.220,-0.597,-0.583
-0.220,-0.592,-0.585
-0.220,-0.583,-0.584
-0.220,-0.569,-0.578
-0.220,-0.553,-0.571
-0.220,-0.540,-0.561
-0.219,-0.526,-0.551
-0.219,-0.514,-0.540
-0.219,-0.505,-0.529
-0.219,-0.499,-0.521
-0.218,-0.498,-0.514
-0.218,-0.505,-0.512
-0.219,-0.515,-0.513
-0.218,-0.529,-0.519
-0.218,-0.544,-0.527
-0.217,-0.557,-0.536
-0.217,-0.571,-0.546
-0.217,-0.583,-0.557
-0.217,-0.595,-0.568
-0.217,-0.599,-0.577
-0.217,-0.597,-0.582
-0.217,-0.591,-0.585
-0.216,-0.582,-0.583
-0.216,-0.567,-0.578
-0.216,-0.553,-0.570
-0.216,-0.539,-0.560
-0.216,-0.526,-0.550
-0.215,-0.514,-0.538
-0.215,-0.504,-0.528
-0.215,-0.498,-0.520
-0.215,-0.497,-0.513
-0.214,-0.505,-0.512
-0.215,-0.515,-0.513
-0.215,-0.529,-0.519
-0.214,-0.544,-0.527
-0.214,-0.558,-0.536
-0.214,-0.571,-0.547
-0.214,-0.584,-0.558
-0.213,-0.595,-0.568
-0.213,-0.598,-0.577
-0.212,-0.597,-0.582
-0.212,-0.591,-0.584
-0.212,-0.581,-0.583
-0.212,-0.567,-0.577
-0.212,-0.552,-0.569
-0.212,-0.538,-0.559
-0.212,-0.525,-0.549
-0.212,-0.512,-0.538
-0.211,-0.503,-0.528
-0.211,-0.498,-0.519
-0.211,-0.497,-0.513
-0.211,-0.506,-0.512
-0.211,-0.516,-0.513
-0.211,-0.530,-0.519
-0.210,-0.545,-0.527
-0.210,-0.559,-0.537
-0.210,-0.572,-0.547
-0.209,-0.584,-0.558
-0.209,-0.595,-0.568
-0.209,-0.598,-0.577
-0.209,-0.596,-0.582
-0.209,-0.590,-0.584
-0.208,-0.580,-0.582
-0.208,-0.565,-0.577
-0.209,-0.551,-0.569
-0.208,-0.537,-0.559
-0.208,-0.523,-0.548
-0.208,-0.512,-0.537
-0.207,-0.503,-0.527
-0.207,-0.497,-0.518
-0.207,-0.498,-0.513
-0.207,-0.506,-0.511
-0.207,-0.516,-0.513
-0.207,-0.531,-0.519
-0.206,-0.545,-0.527
-0.206,-0.559,-0.537
-0.205,-0.572,-0.547
-0.206,-0.585,-0.558
-0.205,-0.594,-0.569
-0.205,-0.598,-0.577
-0.205,-0.596,-0.582
-0.205,-0.589,-0.583
-0.205,-0.579,-0.582
-0.204,-0.564,-0.575
-0.205,-0.550,-0.567
-0.204,-0.535,-0.557
-0.204,-0.522,-0.547
-0.204,-0.510,-0.536
-0.204,-0.502,-0.526
-0.203,-0.497,-0.517
-0.203,-0.497,-0.512
-0.203,-0.506,-0.512
-0.203,-0.516,-0.513
-0.203,-0.531,-0.519
-0.202,-0.546,-0.527
-0.202,-0.560,-0.537
-0.202,-0.572,-0.547
-0.202,-0.585,-0.560
-0.202,-0.594,-0.570
-0.201,-0.598,-0.578
-0.201,-0.595,-0.582
-0.201,-0.588,-0.583
-0.201,-0.578,-0.581
-0.201,-0.563,-0.575
-0.201,-0.549,-0.567
-0.201,-0.534,-0.556
-0.200,-0.521,-0.546
-0.200,-0.510,-0.535
-0.200,-0.501,-0.525
-0.199,-0.497,-0.517
-0.199,-0.497,-0.512
-0.199,-0.506,-0.511
-0.199,-0.517,-0.513
-0.199,-0.532,-0.519
-0.198,-0.546,-0.527
-0.199,-0.560,-0.537
-0.198,-0.573,-0.548
-0.198,-0.586,-0.559
-0.197,-0.595,-0.569
-0.197,-0.598,-0.577
-0.197,-0.595,-0.582
-0.197,-0.588,-0.583
-0.197,-0.577,-0.581
-0.197,-0.562,-0.574
-0.197,-0.548,-0.566
-0.196,-0.533,-0.556
-0.196,-0.520,-0.545
-0.196,-0.509,-0.534
-0.196,-0.501,-0.525
-0.196,-0.496,-0.516
-0.195,-0.497,-0.511
-0.195,-0.506,-0.510
-0.195,-0.517,-0.513
-0.195,-0.532,-0.519
-0.194,-0.546,-0.528
-0.194,-0.560,-0.538
-0.194,-0.573,-0.547
-0.194,-0.586,-0.559
-0.193,-0.594,-0.569
-0.194,-0.597,-0.577
-0.193,-0.594,-0.581
-0.193,-0.587,-0.582
-0.193,-0.576,-0.580
-0.193,-0.560,-0.573
-0.193,-0.546,-0.565
-0.193,-0.532,-0.555
-0.193,-0.519,-0.544
-0.192,-0.508,-0.533
-0.192,-0.500,-0.523
-0.192,-0.495,-0.515
-0.191,-0.498,-0.511
-0.192,-0.507,-0.510
-0.192,-0.517,-0.513
-0.191,-0.533,-0.519
-0.191,-0.547,-0.528
-0.191,-0.561,-0.537
-0.190,-0.574,-0.548
-0.190,-0.587,-0.560
-0.190,-0.594,-0.569
-0.190,-0.597,-0.578
-0.190,-0.594,-0.582
-0.189,-0.586,-0.582
-0.189,-0.575,-0.580
-0.189,-0.560,-0.573
-0.189,-0.546,-0.564
-0.189,-0.531,-0.554
-0.189,-0.518,-0.544
-0.188,-0.507,-0.533
-0.188,-0.500,-0.523
-0.188,-0.495,-0.515
-0.188,-0.498,-0.510
-0.188,-0.507,-0.510
-0.188,-0.518,-0.513
-0.188,-0.534,-0.519
-0.187,-0.548,-0.528
-0.187,-0.562,-0.538
-0.187,-0.574,-0.549
-0.187,-0.587,-0.560
-0.186,-0.595,-0.570
-0.186,-0.596,-0.577
-0.186,-0.593,-0.581
-0.185,-0.585,-0.582
-0.185,-0.574,-0.579
-0.185,-0.558,-0.572
-0.185,-0.544,-0.563
-0.185,-0.530,-0.553
-0.185,-0.518,-0.543
-0.184,-0.507,-0.531
-0.184,-0.499,-0.522
-0.184,-0.495,-0.515
-0.184,-0.498,-0.510
-0.184,-0.507,-0.510
-0.184,-0.519,-0.513
-0.183,-0.534,-0.520
-0.183,-0.549,-0.528
-0.183,-0.562,-0.539
-0.183,-0.574,-0.549
-0.183,-0.587,-0.561
-0.182,-0.595,-0.570
-0.182,-0.596,-0.578
-0.182,-0.592,-0.582
-0.181,-0.584,-0.582
-0.182,-0.573,-0.579
-0.182,-0.557,-0.572
-0.181,-0.544,-0.563
-0.181,-0.530,-0.553
-0.181,-0.517,-0.542
-0.180,-0.506,-0.531
-0.180,-0.499,-0.522
-0.180,-0.495,-0.514
-0.180,-0.498,-0.510
-0.180,-0.507,-0.510
-0.180,-0.519,-0.513
-0.179,-0.534,-0.520
-0.179,-0.548,-0.528
-0.179,-0.562,-0.539
-0.179,-0.574,-0.549
-0.179,-0.587,-0.560
-0.178,-0.595,-0.570
-0.178,-0.596,-0.577
-0.178,-0.592,-0.581
-0.178,-0.584,-0.581
-0.178,-0.572,-0.578
-0.178,-0.557,-0.571
-0.177,-0.543,-0.562
-0.178,-0.529,-0.552
-0.177,-0.516,-0.541
-0.177,-0.506,-0.531
-0.176,-0.499,-0.521
-0.176,-0.494,-0.514
-0.176,-0.499,-0.509
-0.177,-0.507,-0.509
-0.176,-0.519,-0.513
-0.176,-0.535,-0.520
-0.176,-0.548,-0.528
-0.175,-0.563,-0.539
-0.175,-0.575,-0.549
-0.175,-0.588,-0.561
-0.175,-0.594,-0.571
-0.174,-0.595,-0.578
-0.174,-0.591,-0.581
-0.174,-0.583,-0.581
-0.174,-0.571,-0.577
-0.174,-0.555,-0.570
-0.174,-0.541,-0.562
-0.174,-0.528,-0.551
-0.174,-0.515,-0.541
-0.173,-0.505,-0.530
-0.173,-0.498,-0.520
-0.172,-0.494,-0.513
-0.172,-0.499,-0.509
-0.172,-0.508,-0.509
-0.173,-0.520,-0.513
-0.172,-0.536,-0.520
-0.172,-0.549,-0.529
-0.171,-0.563,-0.539
-0.171,-0.576,-0.550
-0.171,-0.588,-0.561
-0.171,-0.594,-0.571
-0.170,-0.595,-0.577
-0.170,-0.591,-0.581
-0.170,-0.583,-0.581
-0.170,-0.570,-0.577
-0.170,-0.555,-0.570
-0.170,-0.542,-0.561
-0.170,-0.527,-0.551
-0.170,-0.514,-0.540
-0.169,-0.504,-0.529
-0.169,-0.497,-0.520
-0.169,-0.493,-0.512
-0.169,-0.499,-0.509
-0.169,-0.508,-0.509
-0.169,-0.520,-0.513
-0.168,-0.536,-0.520
-0.167,-0.550,-0.529
-0.168,-0.564,-0.539
-0.167,-0.576,-0.550
-0.167,-0.588,-0.562
-0.166,-0.594,-0.571
-0.166,-0.595,-0.577
-0.166,-0.590,-0.581
-0.166,-0.582,-0.580
-0.166,-0.569,-0.576
-0.166,-0.553,-0.569
-0.166,-0.539,-0.561
-0.166,-0.526,-0.551
-0.165,-0.514,-0.540
-0.165,-0.504,-0.529
-0.165,-0.496,-0.519
-0.165,-0.493,-0.512
-0.164,-0.499,-0.509
-0.165,-0.508,-0.509
-0.164,-0.521,-0.513
-0.164,-0.537,-0.520
-0.164,-0.550,-0.530
-0.164,-0.564,-0.540
-0.163,-0.576,-0.551
-0.163,-0.589,-0.562
-0.163,-0.594,-0.571
-0.162,-0.595,-0.578
-0.163,-0.590,-0.581
-0.162,-0.581,-0.580
-0.162,-0.568,-0.576
-0.162,-0.552,-0.568
-0.162,-0.539,-0.559
-0.162,-0.525,-0.549
-0.162,-0.513,-0.538
-0.161,-0.503,-0.528
-0.161,-0.496,-0.518
-0.161,-0.493,-0.511
-0.160,-0.499,-0.508
-0.161,-0.509,-0.509
-0.161,-0.522,-0.513
-0.160,-0.538,-0.521
-0.160,-0.551,-0.530
-0.160,-0.565,-0.541
-0.160,-0.578,-0.552
-0.159,-0.589,-0.563
-0.159,-0.594,-0.571
-0.159,-0.594,-0.578
-0.159,-0.589,-0.581
-0.158,-0.581,-0.580
-0.158,-0.568,-0.575
-0.159,-0.552,-0.568
-0.158,-0.538,-0.559
-0.158,-0.525,-0.548
-0.158,-0.512,-0.537
-0.158,-0.502,-0.527
-0.157,-0.496,-0.518
-0.157,-0.493,-0.511
-0.157,-0.500,-0.508
-0.157,-0.510,-0.509
-0.157,-0.523,-0.514
-0.156,-0.538,-0.521
-0.156,-0.551,-0.530
-0.156,-0.565,-0.541
-0.156,-0.577,-0.552
-0.155,-0.590,-0.563
-0.155,-0.594,-0.572
-0.155,-0.594,-0.578
-0.155,-0.588,-0.581
-0.154,-0.579,-0.580
-0.154,-0.566,-0.575
-0.155,-0.551,-0.567
-0.155,-0.537,-0.558
-0.154,-0.523,-0.548
-0.154,-0.511,-0.537
-0.154,-0.502,-0.526
-0.153,-0.495,-0.517
-0.153,-0.493,-0.510
-0.153,-0.500,-0.508
-0.153,-0.510,-0.509
-0.153,-0.523,-0.514
-0.152,-0.539,-0.522
-0.152,-0.552,-0.531
-0.152,-0.566,-0.541
-0.152,-0.578,-0.552
-0.152,-0.590,-0.563
-0.151,-0.594,-0.572
-0.151,-0.593,-0.577
-0.151,-0.588,-0.580
-0.151,-0.578,-0.579
-0.150,-0.565,-0.574
-0.151,-0.550,-0.566
-0.150,-0.537,-0.557
-0.150,-0.522,-0.547
-0.150,-0.510,-0.536
-0.150,-0.501,-0.526
-0.150,-0.495,-0.516
-0.149,-0.493,-0.510
-0.149,-0.501,-0.507
-0.149,-0.510,-0.509
-0.149,-0.524,-0.514
-0.149,-0.539,-0.522
-0.148,-0.553,-0.531
-0.148,-0.566,-0.542
-0.148,-0.579,-0.553
-0.148,-0.590,-0.564
-0.147,-0.595,-0.572
-0.147,-0.594,-0.578
-0.147,-0.588,-0.580
-0.147,-0.578,-0.579
-0.147,-0.565,-0.574
-0.147,-0.549,-0.567
-0.147,-0.535,-0.557
-0.147,-0.522,-0.547
-0.146,-0.510,-0.536
-0.146,-0.501,-0.525
-0.146,-0.494,-0.516
-0.145,-0.493,-0.509
-0.146,-0.501,-0.507
-0.145,-0.510,-0.509
-0.146,-0.524,-0.514
-0.145,-0.539,-0.522
-0.144,-0.553,-0.531
-0.145,-0.567,-0.542
-0.144,-0.579,-0.553
-0.144,-0.590,-0.564
-0.144,-0.594,-0.572
-0.143,-0.593,-0.577
-0.143,-0.587,-0.580
-0.143,-0.578,-0.579
-0.143,-0.563,-0.573
-0.143,-0.548,-0.565
-0.143,-0.535,-0.556
-0.142,-0.521,-0.546
-0.142,-0.509,-0.534
-0.142,-0.500,-0.524
-0.142,-0.494,-0.515
-0.141,-0.494,-0.509
-0.142,-0.501,-0.507
-0.142,-0.511,-0.509
-0.141,-0.525,-0.514
-0.140,-0.540,-0.522
-0.141,-0.554,-0.532
-0.140,-0.567,-0.542
-0.140,-0.579,-0.553
-0.140,-0.590,-0.564
-0.140,-0.594,-0.573
-0.140,-0.592,-0.578
-0.139,-0.586,-0.580
-0.139,-0.577,-0.579
-0.139,-0.563,-0.573
-0.139,-0.547,-0.565
-0.139,-0.534,-0.555
-0.138,-0.520,-0.545
-0.139,-0.508,-0.534
-0.138,-0.499,-0.524
-0.138,-0.494,-0.515
-0.138,-0.493,-0.509
-0.138,-0.501,-0.507
-0.138,-0.512,-0.509
-0.138,-0.526,-0.515
-0.137,-0.541,-0.522
-0.137,-0.555,-0.532
-0.137,-0.568,-0.543
-0.136,-0.580,-0.554
-0.136,-0.591,-0.565
-0.136,-0.595,-0.573
-0.136,-0.592,-0.578
-0.136,-0.586,-0.580
-0.135,-0.576,-0.579
-0.136,-0.561,-0.573
-0.136,-0.546,-0.564
-0.135,-0.533,-0.555
-0.135,-0.519,-0.544
-0.135,-0.508,-0.533
-0.134,-0.499,-0.523
-0.134,-0.493,-0.514
-0.134,-0.493,-0.508
-0.134,-0.501,-0.507
-0.134,-0.512,-0.508
-0.134,-0.527,-0.514
-0.133,-0.541,-0.523
-0.133,-0.555,-0.533
-0.133,-0.568,-0.543
-0.133,-0.581,-0.555
-0.132,-0.591,-0.565
-0.132,-0.594,-0.573
-0.132,-0.592,-0.578
-0.132,-0.585,-0.580
-0.131,-0.575,-0.578
-0.131,-0.560,-0.572
-0.132,-0.546,-0.564
-0.131,-0.532,-0.554
-0.131,-0.519,-0.544
-0.131,-0.507,-0.532
-0.130,-0.498,-0.522
-0.130,-0.493,-0.514
-0.130,-0.493,-0.508
-0.130,-0.502,-0.507
-0.130,-0.513,-0.509
-0.130,-0.527,-0.515
-0.129,-0.542,-0.523
-0.130,-0.556,-0.533
-0.129,-0.569,-0.543
-0.129,-0.582,-0.555
-0.128,-0.591,-0.566
-0.128,-0.594,-0.573
-0.128,-0.592,-0.578
-0.128,-0.585,-0.580
-0.127,-0.575,-0.578
-0.128,-0.560,-0.571
-0.128,-0.545,-0.563
-0.128,-0.531,-0.553
-0.128,-0.518,-0.543
-0.127,-0.507,-0.532
-0.126,-0.498,-0.522
-0.127,-0.493,-0.514
-0.127,-0.494,-0.508
-0.126,-0.503,-0.507
-0.126,-0.513,-0.510
-0.126,-0.528,-0.516
-0.126,-0.543,-0.524
-0.125,-0.557,-0.534
-0.125,-0.569,-0.544
-0.125,-0.582,-0.556
